transaction_id,items
5936,item_N02|item_C04|eggs|item_B03|item_J03|milk|item_I01|item_T05|item_A04|item_S01
5937,item_N04|item_J05|item_K01|item_P04|item_T02|item_J03|eggs
5938,item_L02|item_Q02|item_M02|apple|item_C04|eggs|item_N02|item_G05|item_F02|chicken
5939,item_G01|item_F03|item_H04|item_J01|item_O04|cheese
5940,item_E05|item_K01|item_I04|item_H03|item_F05|item_J02|item_D04
5941,item_J01|item_T04|item_K03
5942,item_C02|item_D02|item_H03|item_M01|item_C01|item_C04|item_S01|item_K04|item_M04
5943,item_G05|item_Q05|item_F02|item_Q03|item_T02|item_D01
5944,item_J03|item_R01|item_T02|item_K04
5945,item_E04|item_I03|banana|item_B03|item_K03
5946,item_J05|item_B04|item_S05
5947,item_B03|item_H04|item_E05|item_G02|tea|item_C04|item_T05
5948,item_S05|fish|item_A02|item_G02|item_I03|item_R05|item_O03|item_D03|item_M01|item_P05
5949,item_O05|item_A02|item_J04|apple
5950,item_J04|item_T05|item_F04|item_A03|yogurt|item_P01
5951,item_E04|item_A04|item_C02|item_L01|item_F04|item_M01|banana|apple|item_D03|item_I01
5952,item_N02|item_P05|item_G03|item_Q05|item_T03|item_C01|item_K03|fish|item_J03|item_J05
5953,item_I03|item_E05|item_E04|item_F03|item_S02|banana|item_N01
5954,item_E02|item_J04|juice|item_S05|item_I04|item_J02
5955,item_S05|item_T03|item_K01|item_P04|item_I04|onion|item_K04|item_T04|oil
5956,item_G04|item_T04|item_P02|item_D01|item_A02|item_G01|item_L05|juice
5957,yogurt|item_P03|item_E02|item_D05|fish
5958,item_B04|item_D02|item_L01|item_M03|item_G05|item_P04|item_F02|item_O04|item_S05|item_A02
5959,item_L02|item_P03|item_J03|item_S05|item_G05
5960,item_M03|item_R01|cheese|item_K02|item_N03|item_H04|item_Q01|chicken|item_G03
5961,item_H05|item_F05|item_J01|item_C05|item_I03|item_T01|item_A03|item_P01
5962,item_J02|item_T05|item_M02|item_S02|item_Q03
5963,item_R04|orange|onion|salt|item_C02|item_L05|item_C04|item_G02
5964,item_S02|item_N02|item_D02|item_N03|orange|pasta|item_C01
5965,milk|item_D01|item_O04|item_L01
5966,item_L05|item_D02|item_I04|coffee|item_R01|item_M03
5967,oil|bread|item_K01|item_F05|item_E02|item_P03|item_T03
5968,item_A04|item_K02|item_N02
5969,item_E02|tea|item_J05|item_J01|item_M04|item_S04|banana|juice
5970,item_S02|item_J02|item_G03|item_R03
5971,item_J03|item_L02|item_F03|item_A01|banana|onion|item_P04|item_G02|item_F05
5972,sugar|item_D03|item_C04
5973,item_L01|item_J01|item_G04|item_G02|item_Q02|item_G05|item_C02|item_H01|item_T02|butter
5974,item_H02|item_C02|item_B05
5975,item_M05|item_I02|sugar|item_C03|item_Q03|item_Q05|item_M02|item_P01|banana
5976,item_F02|item_T02|milk|item_A01
5977,garlic|tomato|item_O04|item_A01|item_H04
5978,item_H02|item_L02|onion|item_Q03|eggs|item_I01|item_P04|item_B01
5979,pasta|item_O04|item_L01
5980,item_B02|rice|item_M03|item_J03|item_L05|yogurt|item_K04|beef
5981,item_F01|item_J04|butter|item_S03|item_Q02|item_Q01
5982,onion|rice|item_T04|item_H02|item_B05|item_B04|oil|item_M04|item_H05|tomato
5983,garlic|item_M02|apple|item_M01|item_P02|item_Q04|item_G01
5984,beef|item_B03|item_Q05
5985,cheese|item_E04|item_S04|item_M04|item_M05
5986,item_L01|item_T05|item_R03|item_N01|item_I03|cheese|item_O05|item_N02
5987,item_Q04|apple|item_L04|sugar
5988,item_C02|item_N02|item_R03|item_O04|item_K03
5989,item_N05|juice|item_P04|item_M01|item_J01
5990,item_H04|item_R03|juice|item_Q05|item_D01|item_T04|item_G04|item_T03|item_C02
5991,item_K05|banana|item_E04|chips|item_D02
5992,item_E01|item_O04|tea|eggs|item_T01|item_L04|item_H01|item_E04
5993,item_M02|item_S03|sugar
5994,tomato|sugar|item_H05|item_F04|item_R03
5995,item_R02|item_Q01|item_L01|sugar|item_R04|item_H03|tea|item_M05|item_P01
5996,sugar|item_B03|pasta|item_A02|item_F04|eggs|banana|item_K02
5997,item_F05|item_M01|item_Q04|item_F03|item_A04|bread|milk|item_Q01|item_M03|item_G01
5998,item_N01|item_O03|item_B05|item_O01
5999,item_T03|item_N04|yogurt|item_Q01
6000,item_M01|rice|item_H03|juice
6001,item_S02|item_B02|sugar|juice
6002,item_P05|item_H03|item_G05
6003,cheese|item_P04|item_Q05|item_L03|beef|item_J03|item_N02
6004,item_J02|item_S02|milk|item_C03|item_O05|item_S03|item_F03|garlic|item_F04
6005,item_N01|item_O02|item_B02|pasta|item_D05|item_I02|tomato
6006,item_I05|item_C05|item_A04|item_T02|item_B02|item_R05|milk|oil
6007,item_R04|item_O05|item_L01|item_O02|item_J02|item_Q05|item_I01|item_T01
6008,item_J02|item_P05|item_N05|item_A03|item_B05|item_K02
6009,item_P05|butter|item_Q05|sugar|item_H05
6010,item_P02|item_L05|item_I01|beef|item_R02|tomato|item_F05|item_C03|item_B03|item_F04
6011,item_S05|item_F04|item_J01
6012,item_I05|juice|item_I03|item_E03|item_M02|oil|item_E02|item_O02
6013,item_H03|item_G04|item_N02|item_A05|item_Q03|item_L05|item_O05|item_T02|item_P03
6014,item_K01|item_H03|item_G03|eggs|item_M04
6015,pasta|oil|item_J04|item_O05|item_Q01|apple|item_H03|item_A01|item_D04|item_R01
6016,item_P02|item_J05|item_L05
6017,item_J04|item_G03|rice|item_B02|item_E01
6018,item_E03|item_A03|item_H01|item_A04|item_F04|juice|milk|item_D04
6019,item_C05|item_G05|item_E03|item_G03|item_I01|item_J03|item_A02|item_B01|item_K05|item_N02
6020,item_L02|item_T01|item_R01|oil|item_Q01|item_E03|item_O04
6021,item_I03|item_O04|butter|onion|item_T03|item_I01|item_I05
6022,item_A03|item_N04|item_N05|item_M04|item_C02|item_Q03
6023,item_C05|item_B04|item_D03
6024,item_N01|tomato|item_P03
6025,item_L02|item_M02|item_K01|milk|item_S02|sugar|item_R05|item_D01
6026,item_B05|item_E05|item_E03|item_H04|item_I02|rice|item_S05|item_C03
6027,chips|item_N05|item_I04|rice|tea|item_M05
6028,item_K04|item_G02|tea|item_P01|item_S03
6029,item_F01|item_K02|item_T04|oil|item_P05|rice|chicken|item_Q01|yogurt
6030,item_Q03|item_J01|item_H01|item_O03|item_D04|coffee|item_P04|item_C02|item_F03|item_C01
6031,item_E04|item_E05|item_H04
6032,item_J02|item_Q03|item_F04|item_Q02|banana|item_O05|item_T01
6033,banana|item_H01|item_R02|item_G03|item_L04|sugar|item_I05|item_Q03|coffee
6034,item_A01|item_T05|cheese|item_H04|sugar|item_J04|item_E04|item_O03|item_L05
6035,item_L03|item_B03|item_S01|chips|item_I04|item_K03|item_Q01|item_L02|item_R05|item_A04
6036,coffee|item_C02|item_R01|item_T04|item_M02|item_B05|item_T05|item_F01
6037,bread|garlic|milk|item_E04|eggs|item_L04|item_Q04
6038,item_H04|orange|item_K02|tomato|item_R03
6039,apple|item_F01|banana|item_I04|item_B03|item_T04|item_C01
6040,item_R02|item_F02|item_C02|item_O01
6041,item_F05|item_H03|item_C01|item_D04
6042,item_M05|item_H05|milk|item_L04
6043,item_M04|item_L05|item_I02|item_L04|chips|chicken|item_E05|coffee|item_R02|item_K04
6044,item_A02|eggs|item_T01|item_S05|item_N05|item_H01|item_M05|item_C02
6045,item_Q03|item_E04|item_E02|item_O02|item_A01
6046,item_S03|item_F03|item_H03|item_L02|item_M01|item_S02|chicken|item_F02|item_E04|item_K05
6047,item_C04|item_O02|item_G04|item_Q05|tomato|item_D01|banana|item_D04|item_N04|item_K04
6048,item_L01|item_P04|item_F02|item_L05|item_O02|item_I02|item_L02
6049,salt|bread|item_L01|item_E02|item_N01
6050,item_F03|item_B02|item_B04|item_Q01
6051,pasta|item_L05|item_F05|item_K04
6052,item_B04|item_H04|cheese|milk
6053,item_O04|milk|oil|item_L04|item_A01|sugar|item_G02
6054,item_F04|item_O03|item_E03
6055,item_S01|item_K03|item_T05|item_J05
6056,fish|item_S03|item_A04|item_Q02|item_C03|item_M01|item_J04|item_G04|milk|item_A05
6057,item_R01|onion|item_P04|item_P05|bread|item_L02|butter|item_L04
6058,item_M01|item_H04|item_N05|juice
6059,item_H03|bread|item_P02|item_Q02|item_I04|item_Q03|item_Q04
6060,item_L04|item_R04|apple|pasta|item_I05|item_M05|item_Q05|item_D02|item_I04
6061,item_B02|cheese|item_B01|item_E05|item_A04|item_M01|butter|item_K04|item_O02
6062,item_B03|item_F04|item_C02|item_D02|item_S04
6063,salt|item_B02|item_R01|item_A04|item_G05|item_G04
6064,item_H05|item_Q03|item_H01|item_P02|item_P03
6065,item_J02|cheese|item_I05|item_B04|sugar|item_H03|item_H04|item_B05|item_M02|item_E05
6066,item_M05|item_G01|rice|item_L04|item_O02
6067,item_P02|item_P04|item_J04|item_M01|item_D05|item_M05|yogurt|item_E02
6068,item_Q04|item_B05|item_T03|item_T04|item_G01|item_E02
6069,sugar|item_J02|item_I03|garlic|item_T03|item_P01
6070,item_S04|item_T04|coffee|item_B03|item_G04|item_C01|item_E05|item_C05|item_A01
6071,item_Q04|item_H01|item_O04|item_F04
6072,item_A04|chips|item_H04|item_E05|item_A03|item_L05|item_F05|item_S02|item_M05|item_Q05
6073,item_T02|item_O03|item_O04|item_A05|yogurt|cheese
6074,coffee|item_I01|chips|item_P04|item_S04|item_I03|item_P05|item_A04|item_L01
6075,coffee|chicken|item_D04|item_B01|milk|item_A01|item_G01|item_E01|item_H01
6076,item_M01|rice|item_H04
6077,item_F04|bread|item_D01|item_B04|item_K01|chicken|item_B03|item_M05|item_J04
6078,item_P05|item_P02|item_F02|item_P01|item_T02|item_D05|item_D04|item_E05
6079,item_N04|item_O03|fish|item_M02|item_A05|item_C03|item_M04|item_S05|item_J02
6080,pasta|item_K01|item_A05
6081,item_M01|item_R02|salt
6082,coffee|item_N03|onion|item_Q05|item_Q03|item_J05
6083,item_L01|yogurt|item_H01|item_J04|item_K02|item_P01
6084,chicken|item_J01|item_K04|item_G01|item_T04|beef
6085,item_M01|item_K02|item_A04|item_Q03
6086,item_J03|item_D03|salt|item_P03|item_K02|garlic
6087,item_G01|item_H04|item_R05|item_P01|cheese|item_D03
6088,item_E05|chips|item_C01|item_O03|butter|item_P03|item_D05|item_H02|garlic|item_K05
6089,item_I05|item_B02|item_Q03|item_S01|item_M03|item_K05|item_P02|item_P03
6090,eggs|item_F03|item_L01|item_C05
6091,apple|item_L05|rice|item_M02|fish|beef
6092,onion|apple|item_J01|item_I03|item_E05|item_M05|eggs|butter|rice
6093,item_Q01|item_T05|milk
6094,item_F01|item_L05|item_B02|item_O03|item_H05|item_R04|item_R02|item_E05
6095,item_J01|item_E05|item_G04|item_D02|item_E03|item_A02|item_D03
6096,chips|item_B01|item_K03|item_A02|juice|eggs|item_G04|pasta|item_R03|item_Q04
6097,item_G02|item_M02|item_L01
6098,item_B04|bread|item_P04|item_D03|item_H03|item_T02|item_I05|item_T05
6099,item_O01|item_Q04|item_L03|item_F03|item_R05
6100,item_R04|item_M02|item_H01
6101,item_B04|item_J05|orange
6102,coffee|item_D02|onion
6103,item_F04|cheese|item_C04|item_Q04|item_O05|item_K01|item_A01|item_J02|tomato
6104,item_L03|onion|item_I05
6105,item_E05|item_M02|item_P02|item_B05|item_P05|item_M04
6106,item_H03|sugar|item_I03|item_A02|item_K05
6107,tomato|item_R01|item_E05|item_O01|item_I02
6108,item_J02|item_I01|item_J03|milk|item_H02|juice|item_Q05|beef
6109,item_M02|item_K03|item_S04|item_T02|item_S01|item_E02|item_F05|oil
6110,item_S02|item_E05|item_M01|item_H05|item_M05
6111,cheese|orange|sugar|item_K05|item_R05|item_A03|oil|juice|item_S03|item_P02
6112,item_I03|item_A01|item_L03|item_K01|item_J02|item_M04|item_P03|item_Q01
6113,item_H01|item_M01|item_S01|item_B05|item_D05|item_O02|item_J05|eggs|item_T01
6114,item_I01|juice|item_O05|item_A02|item_J01|item_A05|item_R02|item_C02
6115,chips|item_E04|item_S04|juice|item_O04|item_R02|item_C05|item_K01|item_G02
6116,item_J04|item_N04|item_H01|item_Q03
6117,item_M04|rice|item_O03|item_S03|item_K03|item_O04|item_M05|item_L01|oil|item_L02
6118,eggs|onion|item_F04|item_A04|item_L04|item_P02
6119,item_N02|item_J01|item_B04|bread|item_R03|item_I04|milk|item_K04|item_S01
6120,item_E05|item_I01|item_O02|item_A02|item_K02|item_K03|item_F01|item_G05|coffee
6121,item_N01|yogurt|item_F02|chicken|orange|item_Q02|item_J02
6122,item_S01|item_N04|item_I05|item_T02|item_P03|item_I01
6123,item_J04|item_S02|item_E03|chicken|item_E01
6124,item_B05|item_H04|item_A05|tomato|item_D01|item_G02|item_L04|item_Q02|item_S01|tea
6125,milk|item_B02|item_R01|item_D05|item_P05|item_S05
6126,item_D01|item_E01|item_I01|item_O04|item_T03|item_M01|item_C03|item_H03|item_L03|item_A01
6127,item_K03|item_B01|item_E05|item_J01|item_M03
6128,item_C03|garlic|pasta|item_D03|item_S02
6129,item_S01|item_T05|garlic|item_B04|item_D03|item_P04|item_G04|item_K05|item_A02|item_J05
6130,item_Q03|item_P01|item_O04|item_C02|item_I02|item_P03|item_A05|item_L04
6131,garlic|orange|item_G05|item_J01|item_J05|item_N03|chicken|item_R04
6132,item_I02|item_L01|item_E01|item_A03
6133,item_N02|item_M02|item_Q04|item_C03|item_M04|item_T02|item_F05|item_T05|item_R02|item_P03
6134,item_D04|item_G04|item_I05
6135,item_D02|item_Q01|item_B01|item_G04|coffee|item_N02|salt|apple
6136,item_O05|item_N03|item_F03|item_E05|tomato
6137,tea|item_O03|item_R04|salt|item_P03|coffee|item_K03|item_D03
6138,milk|item_A05|item_R04|item_C05|item_H04
6139,item_S02|item_G01|item_E03|cheese|item_O05|pasta|eggs|butter|item_D05|rice
6140,item_B04|bread|item_S01|item_Q05|item_K04|item_S02
6141,item_K03|item_E03|item_Q03|item_K05|item_S04|item_J01|item_H01|item_I02
6142,item_N04|item_M01|item_R02|onion|item_D01|item_E02
6143,item_J01|item_N03|item_D01|item_M04|item_B02|tea|item_A01|item_O03|item_L03
6144,item_L04|item_E02|item_R02|item_G05|item_K03|item_D05
6145,item_E01|oil|item_L04|beef|item_T03|item_B02|juice|item_P03
6146,item_B01|item_G04|item_B05|item_Q02|item_F05
6147,item_A03|item_K03|item_Q02|item_J05
6148,item_R04|chicken|item_H01|onion|item_L02|item_Q04
6149,item_M04|item_L03|item_J05|item_I02|coffee|item_T01|item_J03|item_K04
6150,item_C03|item_A03|tomato|item_Q03|onion
6151,item_B02|yogurt|item_I02|item_S04|item_E05|item_K04|item_Q02
6152,item_P05|item_M05|item_R04|item_M02|item_P01|item_K05|item_E02|item_D02|item_N02
6153,tea|item_Q05|item_N02|item_G01|item_P04|item_G04|item_L02|item_R03|item_D02
6154,item_P02|item_G02|item_I03|item_R01|item_T05|item_N05|item_A02|bread
6155,item_I01|item_L01|item_P04|item_S02
6156,item_T02|item_H03|item_T01|item_G02|tea
6157,item_B03|item_Q01|item_J04|item_D03|item_T03
6158,tea|item_G01|item_O04|item_N01|eggs|item_P01|beef|item_L03
6159,item_Q03|item_B02|item_L03|item_Q01|item_G02|item_R04|item_I01|item_A02|sugar|juice
6160,item_I03|item_Q02|item_S05|butter|item_N03|item_B02
6161,item_J03|item_K02|item_M03|item_A02|item_Q03|item_R02|item_I03|item_C04
6162,item_F01|item_B01|item_N05|item_R04|item_O02
6163,item_C04|bread|beef|item_M05|item_J02|item_S05|item_C01|item_J01|item_B05
6164,item_G04|item_E03|item_O03|item_Q04
6165,item_P04|item_D05|item_A01|chicken|pasta
6166,item_I05|item_G05|item_K05|fish|item_H02|item_O01|item_R03|milk|item_A01
6167,item_S05|item_K05|bread|item_T02|item_D03|item_T05|item_O01|item_H04
6168,item_E05|tomato|item_G05|item_D01|item_M03|item_J05|item_K04
6169,item_G01|item_I02|item_N01|item_E03|cheese|item_L03
6170,item_E04|chicken|item_O01|item_E05|item_P02|item_E02
6171,item_N03|onion|item_G01|tomato|item_I05|item_P04|item_C03|item_D04
6172,item_Q05|item_K03|item_K04|item_O03|item_G05|item_I01|item_H03|item_D05
6173,item_S04|item_H03|item_G02|item_D04|salt|item_R04|item_P02|item_I03
6174,item_E01|item_G02|item_N05|item_N03|item_K03
6175,salt|item_R04|item_R03|item_O01|butter|yogurt|item_H01|item_L03
6176,item_P03|pasta|tea|item_H02|item_A02|item_R02|item_D01
6177,item_C04|item_G03|item_E03|item_K02
6178,item_C04|onion|item_C02|item_S02|item_K02
6179,item_Q04|item_T04|item_H04|chicken|yogurt|salt|sugar
6180,item_M03|item_Q01|item_I03|item_B02|item_K02
6181,rice|item_P03|item_T01|item_R05|item_K01|bread
6182,item_F02|item_A03|sugar|item_N02|tea|item_I04|item_B01|item_S05
6183,item_I03|item_H01|item_B01|chips|item_K03|item_G05|item_L05|item_S05
6184,item_S05|item_J01|item_L02|item_I01|item_A02|item_G04|garlic|item_P02|item_K02
6185,item_B02|item_B03|item_H04|item_C01|item_C02|cheese|item_D02|item_K02
6186,item_I01|item_C02|item_S04|item_G03
6187,item_F05|item_L01|item_K04|item_I02|item_A05
6188,item_Q01|item_D01|butter|item_L04|item_H02|item_S03
6189,item_D04|item_N03|item_B05|tomato|item_K05|item_G02|item_D03
6190,item_O03|item_K05|item_T03|item_R05|item_S04|item_B04
6191,item_J05|item_A05|item_P03|item_G05|item_E01|item_J04|item_O01|item_S02|bread|garlic
6192,item_S05|eggs|butter|item_L04|milk
6193,item_G02|item_M02|item_E03|item_Q04|item_B02|item_K04
6194,item_N01|item_L05|eggs|item_G04|item_M02|yogurt|item_K01|item_M05|milk
6195,item_T04|item_A04|sugar|item_D02|item_G02|item_O03|garlic|item_G03|item_L05|item_I04
6196,item_E04|item_I03|item_L04
6197,item_J02|pasta|item_M03|sugar|item_E05|tomato|bread
6198,item_K05|item_J04|item_G04|item_T01|item_M05|item_Q03
6199,item_M01|tea|milk|item_H01|item_J03
6200,item_O02|item_J01|garlic
6201,item_T01|item_O05|bread|item_Q02|item_A01|item_Q01|item_S05|item_J02|item_H05|item_E05
6202,item_P03|item_Q03|chips
6203,item_F05|item_L01|item_E04|oil|item_N03|butter|item_A03|item_R01|fish|sugar
6204,item_C01|item_T01|item_S05|item_K02|item_J05|item_E01|bread
6205,item_E01|item_F03|item_E03|beef|item_H02|item_O03|chicken|tea|butter|item_K04
6206,juice|item_T05|item_L02|item_D01|item_J02|bread|item_R02|item_T02|item_J05|item_K03
6207,item_P05|item_H02|item_D02|juice|sugar|item_F01|item_Q04
6208,item_D03|item_L04|item_R02|tomato|item_N02|milk|item_N04|item_B03|juice
6209,item_C04|item_M03|item_N05|item_C01|cheese|item_O03|item_S02|item_T05|item_O02
6210,item_D04|item_M01|beef
6211,item_G02|item_N05|item_B02|item_K02|item_F03|item_P03|beef|item_R04|item_Q04
6212,item_H04|tea|item_C05|item_B04|coffee
6213,item_R01|item_Q01|item_B01|fish|item_J04|item_N05|item_L03|item_K05
6214,item_Q05|item_L05|item_Q04|item_N02|item_L01|garlic|item_P03|item_K04
6215,item_L05|orange|item_M03|item_I04|butter|chips|item_H03|item_O04|item_S05|item_Q04
6216,item_I01|item_F05|item_O04
6217,item_F01|item_L02|fish|coffee|item_S05|sugar|item_O04
6218,item_Q05|item_A01|item_F02|item_T01|item_O04|item_I05|item_J05|item_P03
6219,item_T02|item_C02|cheese|item_J04|item_A05|item_G04|item_Q05|item_J03
6220,item_B01|oil|item_P04
6221,butter|item_I04|apple
6222,item_Q03|item_N04|item_L05|item_C03|item_A04|oil|item_L04
6223,item_J03|item_K01|item_M04|item_S05
6224,sugar|item_L05|cheese|item_H01|salt
6225,item_O02|item_D01|item_M04|item_J02|eggs|item_A03|orange|item_R02|tomato
6226,bread|item_A04|item_T04|cheese|item_B03|item_L03|item_I05|item_I03|item_P04|item_J05
6227,item_M02|item_L01|banana|item_Q02|item_S04|item_K01|tomato|item_J01|item_B04|eggs
6228,item_N05|pasta|item_B03|orange|item_P02
6229,item_Q02|item_B03|item_I02|item_H03|item_K05|item_B02
6230,item_O04|item_T04|item_K05|item_B04|item_C02
6231,item_B01|item_P01|item_O02|milk
6232,item_Q03|item_G04|item_B04|item_B01|item_F03|salt|item_S01|item_D05
6233,item_I05|item_A02|pasta|item_O03|item_S04
6234,item_O04|item_S03|item_H04|item_O05
6235,item_D01|item_F05|beef|item_K01
6236,item_M04|item_E04|item_D05|item_T01|tea|chicken|item_E05|item_J04|item_Q05
6237,item_T02|item_R04|tea|yogurt|item_S02
6238,item_C03|item_R05|item_C05|item_N05|item_H03|item_I01|banana|item_T01
6239,item_J02|item_N01|item_P01
6240,milk|item_L05|item_N05
6241,banana|item_S04|item_O02|item_H02|item_D03|item_M05
6242,item_C03|juice|item_F02|item_R04|item_I02|orange|item_S02|cheese|item_G02
6243,item_F02|banana|item_G03|item_A03|item_Q02|item_H03|item_L05|item_B04
6244,item_R05|item_R02|item_P05|item_Q03|item_G05|item_E01|item_A04|item_C03|apple
6245,salt|item_Q02|item_K05|coffee|item_T05
6246,item_G03|item_C04|item_R01
6247,coffee|item_T05|item_Q02|item_Q05
6248,item_B01|milk|item_I02
6249,item_N03|item_D01|tea|item_C01
6250,item_P02|item_Q05|item_I04|item_K01|item_L01|item_Q03|item_P03|tomato|item_F02|item_J04
6251,fish|tea|item_T03|item_G01|item_P05|sugar|item_H04|item_Q03|item_A01
6252,item_D05|item_Q04|sugar|tomato
6253,item_L05|item_L04|item_E02|item_O04|item_D02
6254,item_P05|item_F03|item_O01|milk|item_N03|item_Q05|item_R01
6255,item_S05|item_N01|rice|item_G03|bread
6256,item_A05|item_J01|item_G05|item_R02|item_L04|item_H02|item_E03
6257,chicken|item_K01|item_K04
6258,item_C03|item_J04|pasta
6259,item_B01|item_H04|item_D03|item_P05|item_T02|item_Q02|item_S04|item_R04
6260,item_T03|item_K01|item_H01|apple
6261,item_D03|item_C02|item_Q02|item_J05|item_E04
6262,item_K05|item_M04|item_J05|item_P04|item_D04|item_G01|item_M01
6263,tea|item_K05|item_O02|item_L01|item_J03|garlic
6264,item_B02|item_K03|eggs|item_Q04|item_I02|item_P04|item_F05|item_R04
6265,item_C04|item_A01|item_Q04
6266,item_L05|item_F02|item_T03|onion|item_T05|item_P04|item_T01
6267,item_P04|item_F01|item_R02|item_L05|pasta|item_D05|item_T01|item_F02|item_J04|item_G05
6268,item_I05|fish|item_R04|beef|item_J02|item_M02
6269,item_Q05|item_C05|item_G01
6270,item_C03|chips|oil|item_H03|item_Q04|item_R03|item_G02
6271,apple|item_M01|item_Q05
6272,item_F01|item_A02|item_S04|item_D04|item_A01|item_P05|item_B02
6273,item_Q05|chips|salt|item_O02|item_K04|item_Q03|item_D02
6274,milk|item_M04|item_D03|garlic|item_P02|fish|beef|item_N05|item_N04
